,Last Sale_x,Net_x,Bid_x,Ask_x,Vol_x,IV_x,Delta_x,Gamma_x,Open Int_x,BDTE_x,Mid_x,2997_g,3007_g,3017_g,3027_g,3037_g,3047_g,3057_g,3067_g,3077_g,3087_g,3097_g,3107_g,3117_g,3127_g,3137_g,3147_g,3157_g,3167_g,3177_g,3187_g,2997_GEX,3007_GEX,3017_GEX,3027_GEX,3037_GEX,3047_GEX,3057_GEX,3067_GEX,3077_GEX,3087_GEX,3097_GEX,3107_GEX,3117_GEX,3127_GEX,3137_GEX,3147_GEX,3157_GEX,3167_GEX,3177_GEX,3187_GEX,Strike_x,Strikes,Last Sale_y,Net_y,Bid_y,Ask_y,Vol_y,IV_y,Delta_y,Gamma_y,Open Int_y,BDTE_y,Mid_y,3000_g,3010_g,3020_g,3030_g,3040_g,3050_g,3060_g,3070_g,3080_g,3090_g,3100_g,3110_g,3120_g,3130_g,3140_g,3150_g,3160_g,3170_g,3180_g,3190_g,3000_GEX,3010_GEX,3020_GEX,3030_GEX,3040_GEX,3050_GEX,3060_GEX,3070_GEX,3080_GEX,3090_GEX,3100_GEX,3110_GEX,3120_GEX,3130_GEX,3140_GEX,3150_GEX,3160_GEX,3170_GEX,3180_GEX,3190_GEX,Strike_y,op_int_change
105,153.48,1.23,112.9,127.9,56,4.462935553593822,-0.39468574800630707,0.0012000000000000001,1633,267,120.4,0.0017222486370371826,0.0016711064865226888,0.0016213457287861388,0.0015729201940928306,0.0015258129149042787,0.0014799923364616774,0.001435441124852943,0.0013921228292357313,0.0013500148099421239,0.0013090836115114968,0.001269301866946293,0.0012306477387147297,0.0011930915483349125,0.0011566078023106385,0.0011211759248785924,0.0010867576433204462,0.0010533345118357573,0.0010208788947529968,0.0009893705382735263,0.000958781481152915,-0.09775963455888359,-0.0949139891833024,-0.0921437259326563,-0.08944637634583508,-0.08682113573115835,-0.08426637142726356,-0.08178121610796119,-0.07936387016821733,-0.07701310167737319,-0.07472707804708634,-0.07250446705420366,-0.07034404378527626,-0.06824423374620636,-0.06620362012428238,-0.06422125746705909,-0.062294928026793706,-0.06042367556369754,-0.05860602117741909,-0.056840754858940024,-0.055126471162457946,2310.0,2310.0,106.15,-8.350000000000001,70.1,72.94999999999999,20,4.055560381713701,-0.2867312968187097,0.0013000000000000002,1403,267,71.525,0.0015952086496184847,0.0015400279052002475,0.0014864959796412336,0.0014345827770156916,0.0013842494039906228,0.0013354647521168772,0.001288194297899281,0.0012424079587347592,0.0011980707581571437,0.0011551465894932278,0.00111360734633692,0.0010734101008047503,0.0010345237777542593,0.0009969168224266411,0.0009605551487545938,0.0009254072819153691,0.0008914389804104417,0.0008586154853773564,0.000826906074724576,0.0007962798764804546,-0.0756351080579698,-0.07296968429185924,-0.07038441230653447,-0.06787775981471178,-0.06544819297609195,-0.06309425565738103,-0.06081430625417994,-0.05860698762490735,-0.05647064931951107,-0.05440354859150398,-0.052404373241388136,-0.05047113787467916,-0.04860224224849219,-0.046796231294834456,-0.04505138468727132,-0.04336614193725108,-0.04173887353986494,-0.04016786339792855,-0.038651565520693154,-0.03718848311551448,2310.0,230
106,10.25,0.0,8.5,13.25,0,1.91780442943783,-0.05756775884739884,0.0002,636,42,10.875,0.00046413967114133925,0.000443514214243379,0.00042370697173055305,0.00040469190887293394,0.0003864448427925993,0.0003689402172657452,0.0003521533853412251,0.0003360593658907618,0.0003206362964025544,0.0003058592190630094,0.0002917059105378428,0.00027815380443385607,0.0002651809433151797,0.0002527661230322664,0.0002408881544235797,0.00022952652500851656,0.00021866242094770172,0.0002082762723398801,0.00019834876685553837,0.00018886273434048917,-0.032558943365971205,-0.0312954140175401,-0.03007249663355971,-0.028889367847053423,-0.027745306667923627,-0.02663942275389075,-0.02557083860653886,-0.02453868399333292,-0.0235422226711558,-0.02258046681286341,-0.02165258849313445,-0.02075772041061419,-0.019894981832836167,-0.019063533888531936,-0.018262465264649308,-0.017490915194876056,-0.016748107031380795,-0.016033175777239783,-0.015345238405754247,-0.014683561160654612,2315.0,2315.0,7.5,0.0,3.6,3.8499999999999996,0,1.2836178136446494,-0.02472861234072976,0.0002,520,22,3.7249999999999996,0.00026815273557190267,0.0002542420318718541,0.0002409473065512202,0.0002282496547323376,0.0002161289414104317,0.0002045659863725291,0.00019354037483765296,0.000183034059020315,0.00017302715704659022,0.00016350188536407018,0.00015443924361591144,0.00014582122620510063,0.00013763059580895742,0.00012985008179811075,0.00012246261560378002,0.00011545209677166213,0.00010880232048648963,0.00010249763038316928,9.6523280479488e-05,9.08642316943542e-05,-0.020841058119280827,-0.019823262121114738,-0.018846670051271275,-0.01791027186822003,-0.017012940126406306,-0.016153579016120467,-0.015331015331963016,-0.014544201708650561,-0.013791958390640957,-0.013073237759948508,-0.012386873350900272,-0.011731761906790261,-0.011106851876085955,-0.010511069134682138,-0.009943333089998951,-0.009402625951637766,-0.008887911585206965,-0.008398165956362558,-0.007932452708678817,-0.007489764989530023,2315.0,116
107,151.13,-3.2199999999999998,116.14999999999999,129.65,401,4.417075776427678,-0.40266869031260755,0.0012000000000000001,3485,267,122.9,0.0017607488156379247,0.0017082128533907337,0.0016570957117600926,0.0016073747421962992,0.0015590224478057024,0.0015119973029165124,0.0014662848002444662,0.0014218425992140737,0.0013786578412222639,0.0013366870466047232,0.0012959147788205172,0.0012563047147029494,0.0012178256764139306,0.0011804571758977644,0.0011441676484036378,0.0011089359736038418,0.0010747312090275685,0.0010415217660542098,0.0010092865543320784,0.0009780024975980517,-0.17423719473234822,-0.16810854939024544,-0.16219466874379052,-0.15649010214043813,-0.15098819188279622,-0.14568162532857976,-0.14056535142377236,-0.1356320411540759,-0.13087683033328723,-0.1262927682171715,-0.12187494294325019,-0.11761694434213243,-0.11351296091696716,-0.10955787221483182,-0.10574644365743735,-0.10207352565022432,-0.09853404038302638,-0.09512261561089397,-0.0918350606206566,-0.0886664360525683,2320.0,2320.0,160.67000000000002,-0.375,72.2,74.95,105,4.025710987851025,-0.29542956090569117,0.0013000000000000002,2840,267,73.575,0.0016454484530470381,0.0015885623882994082,0.0015333744407541872,0.0014798433189966431,0.001427934894770999,0.0013776201823745282,0.001328862642147044,0.001281633172922625,0.0012358917000909742,0.001191603931083307,0.0011487393059006479,0.0011072591932226317,0.0010671333328104993,0.001028321072737981,0.0009907965181632505,0.0009545201540284154,0.0009194565686598821,0.0008855764566106927,0.0008528457540180057,0.0008212346669367321,-0.14757084384608987,-0.14192486752131026,-0.13646300290975688,-0.13118086774061677,-0.12607481697223477,-0.12114127132585306,-0.11637618976801711,-0.11177610701779805,-0.10733657887911363,-0.10305358327410641,-0.09892341227708545,-0.09494181650532729,-0.09110494576741957,-0.0874084895083449,-0.08384881776678288,-0.0804217599917556,-0.07712317978434413,-0.07394938590583156,-0.07089654775921161,-0.06796089684629525,2320.0,645
108,170.63,2.45,164.60000000000002,181.6,347,7.593753786989818,-0.5705840946975558,0.0018000000000000004,18737,377,173.10000000000002,0.002633319194922379,0.0025481478305167116,0.0024656420394286727,0.002385715000552402,0.0023082908068294827,0.0022333261107121416,0.002160735685929893,0.002090445127833629,0.0020224101679455764,0.0019565385839248606,0.0018927910491739475,0.001831092001913781,0.0017713725058987606,0.0017135895791220435,0.0016576760772379906,0.0016035705362182906,0.001551225967261205,0.0015005735916340246,0.0014515764720779423,0.001404175249825057,-1.1923982252045893,-1.161065210860856,-1.130546259723158,-1.1008171889701548,-1.0718585711777395,-1.0436686462137756,-1.0162171260074557,-0.9894877202285839,-0.9634693945744348,-0.9381377558179207,-0.9134833010092765,-0.8894859810060445,-0.8661213089045214,-0.8433878839731322,-0.8212603997848489,-0.7997222366996103,-0.7787623859363987,-0.7583580124237794,-0.738503937091705,-0.7191809204005575,2325.0,2325.0,155.22,-6.41,89.2,93.55,64,6.303732808198166,-0.38661512305188106,0.0018000000000000004,15880,346,91.375,0.002346441836387214,0.002259574654051022,0.0021754984058652838,0.002094180611145191,0.002015542150957117,0.0019395171890757013,0.0018660544465198825,0.0017950784103604178,0.0017265341889505237,0.0016603546093563182,0.0015964698085735307,0.0015348283488592074,0.001475361103286943,0.00141800042707807,0.001362699595386374,0.0013093808493014336,0.0012580009250973134,0.001208490387760719,0.00116079179213191,0.0011148552803152967,-1.0003278764232348,-0.9702661270654245,-0.940966703105337,-0.912436622538797,-0.8846512524095829,-0.8576031002782036,-0.8312816715042093,-0.8056718119140616,-0.7807652241642238,-0.756545125713286,-0.7329974149668628,-0.7101127145298668,-0.687875934370954,-0.6662700827883472,-0.6452882048169073,-0.6249064140196325,-0.6051239491240645,-0.5859163205567786,-0.5672734165698823,-0.5491838023029172,2325.0,2857
109,121.08,-3.35,129.10000000000002,144.3,16,4.3989913583838405,-0.4334470358679565,0.0012000000000000001,1385,280,136.70000000000002,0.0018307663673944319,0.001777349634135561,0.0017253407813555555,0.0016747246855963738,0.0016254610213373155,0.0015775304407217305,0.0015309019840703542,0.0014855496976995397,0.001441440659055715,0.001398552871290093,0.0013568558088206117,0.0013163235701441067,0.0012769309720717104,0.001238647124313097,0.001201446344079038,0.001165304540640122,0.0011301914998318452,0.0010960841040352776,0.0010629558927499616,0.0010307840780932054,-0.08610965600357523,-0.083365958742039,-0.08069579437134733,-0.07809882238038024,-0.07557313204410199,-0.07311835053436344,-0.07073294895049054,-0.06841575961475109,-0.06616562385831559,-0.06398129814449738,-0.06186145844721891,-0.059804834241508065,-0.05781023230636051,-0.05587618879781692,-0.0540013909233919,-0.05218456533296345,-0.05042421410164849,-0.04871915067631366,-0.04706793540914783,-0.04546929669481625,2330.0,2330.0,106.58,-11.259999999999998,74.3,77.25,227,3.9965987467862725,-0.3046434639037421,0.0013000000000000002,1797,267,75.775,0.0016976381855826617,0.0016390130141985537,0.001582123130283719,0.0015269334729950401,0.0014734143904959751,0.0014215295296438057,0.001371243047998405,0.0013225277317729933,0.0012753434530665686,0.001229655097745308,0.0011854296766422578,0.0011426326151919852,0.0011012235345830845,0.0010611731005027991,0.0010224436808314863,0.0009850016002843631,0.0009488143670743909,0.000913844075967063,0.0008800588346957738,0.0008474253387902309,-0.09161530435086716,-0.08791508493664058,-0.08434250524810949,-0.08089483459618574,-0.07756937267544117,-0.07436326346550448,-0.07127356546466679,-0.06829767204205694,-0.06543233816294958,-0.0626747222759505,-0.06002187411646709,-0.05747091623535593,-0.055018603145917666,-0.052662242416505745,-0.05039882286420827,-0.04822544131423134,-0.046139278885055646,-0.04413739474286915,-0.0422170119570664,-0.040375414647864094,2330.0,-412
110,13.350000000000001,0.0,9.3,14.099999999999998,0,1.890170911190308,-0.062169593676286716,0.0002,780,42,11.7,0.0005021380289349509,0.000479865638336463,0.00045847049046088273,0.0004379254714415026,0.00041820333418485234,0.00039927866790634425,0.00038112449196603393,0.00036371744616126023,0.0003470312259779007,0.00033104152974416934,0.0003157231986961051,0.00030105415271819425,0.00028700920196023105,0.0002735658516384021,0.00026070273162481783,0.0002483981520473577,0.00023663077830526902,0.00022537980703951632,0.000214625417438441,0.00020434755387821468,-0.044794645695677815,-0.04310580657122908,-0.04146788680056712,-0.039880081921333854,-0.03834152999209728,-0.03685133179059985,-0.03540858752586118,-0.0340125770913553,-0.03266222517749639,-0.03135664376431624,-0.030094774946713088,-0.028875846282741868,-0.02769863539412798,-0.026562248101798636,-0.02546567605163519,-0.02440798132755484,-0.023388157295412434,-0.022405110551660723,-0.021457959441154806,-0.0205456100181014,2335.0,2335.0,8.7,0.0,3.75,4.05,0,1.2584120912600378,-0.026248922127480867,0.0002,752,22,3.9,0.00028918684336076694,0.00027410310021735995,0.0002596868542426023,0.0002459170200808103,0.00023277252569897655,0.00022023253887226701,0.0002082760008903506,0.00019688350505475682,0.0001860341303228097,0.00017570779942133186,0.00016588527884664472,0.00015654630702854888,0.0001476724875715263,0.00013924474018267574,0.000131245561085791,0.00012365647394929624,0.00011646065889436841,0.00010964082530762198,0.0001031805552109688,9.706405457166056e-05,-0.03251454502706252,-0.03091761739569154,-0.029385277218549888,-0.027915854479632074,-0.026507644896653915,-0.025158972813943414,-0.023868093152472625,-0.022633381550454246,-0.02145306677110881,-0.02032541214705308,-0.01924876860144309,-0.01822129621005031,-0.017241396935112615,-0.016307359809859534,-0.015417577021112905,-0.014570363237431659,-0.01376416304028183,-0.012997367000791014,-0.012268407934930002,-0.011575818122313564,2335.0,28
111,138.98,-1.0,123.5,138.9,1,4.386403407242925,-0.4308911205125443,0.0012000000000000001,1563,267,131.2,0.0018775475463250757,0.001822084507718813,0.001768079405106704,0.0017155091924792032,0.0016643533373716934,0.0016145817482993152,0.0015661657515320115,0.0015190772240103456,0.001473285262676427,0.0014287631266984846,0.0013854833935678101,0.001343419349097985,0.001302538236158668,0.001262813583147171,0.0012242194646905347,0.0011867341853655233,0.0011503184954575474,0.0011149534995258392,0.0010806081329750583,0.001047263764597517,-0.1055864219520144,-0.1025292507538813,-0.09954600121650348,-0.09663593647745383,-0.09379825670491293,-0.09103203002091043,-0.08833614350418051,-0.08570956576054378,-0.08315091460720048,-0.0806590986963811,-0.0782331037934374,-0.07587164551839631,-0.07357344956189182,-0.0713372505706682,-0.0691619232480245,-0.06704655741388743,-0.06498918651026231,-0.06298907681496457,-0.06104471511098586,-0.059155220162411926,2340.0,2340.0,135.79,-2.7,76.6,79.55,31,3.968382807060104,-0.3143146107666306,0.0013000000000000002,1582,267,78.075,0.0017520847928054195,0.001691667068648428,0.0016330233476580247,0.0015761264871017033,0.0015209421544426505,0.00146743355688983,0.001415572339347193,0.0013653188446483,0.0013166400236741538,0.0012694994389050862,0.0012238645097362166,0.0011796952326115218,0.001136958582836911,0.0010956166929254607,0.0010556379170800767,0.0010169886532906958,0.0009796253341853856,0.0009435176839822645,0.0009086328711660485,0.000874935661698828,-0.0943222994536086,-0.0909318036083695,-0.08764072498847142,-0.08444804602579126,-0.0813519675533314,-0.0783509307201058,-0.07544339659001587,-0.07262745324944309,-0.0699013766946166,-0.06726331653666762,-0.0647115564421652,-0.0622440308918204,-0.05985887309487125,-0.057554100384207274,-0.05532788923952037,-0.05317845809085231,-0.05110337737630033,-0.04910087855439782,-0.04716916003348892,-0.0453062192134257,2340.0,-19
112,9.15,-1.225,9.75,12.600000000000001,901,1.8577673430889359,-0.06096706185863554,0.00030000000000000003,717,42,11.175,0.0005111218270847928,0.00048796164664466346,0.00046572789624832467,0.00044439160573617187,0.000423925090586863,0.00040430083836362485,0.00038549133996035323,0.000367469312756441,0.00035020838340393823,0.0003336819531796209,0.00031786403620337467,0.0003027298445257287,0.00028825392961451257,0.0002744120636277714,0.00026118080420634016,0.0002485368866267379,0.00023645773949976245,0.00022492093965098547,0.00021390591020686855,0.00020339079143116834,-0.03489991727167863,-0.03338116327640628,-0.03192013465207788,-0.030515202623960347,-0.02916481659105763,-0.02786740916064201,-0.026621400029363973,-0.025425209449951414,-0.02427730455250854,-0.023176118994786776,-0.022120110317389696,-0.021107816067812535,-0.020137703919348438,-0.019208317838439404,-0.018318242922542305,-0.017466065866143188,-0.016650409360848883,-0.01586989522710036,-0.01512326465438446,-0.014409160372669316,2345.0,2345.0,8.7,0.0,3.8499999999999996,4.15,0,1.2462194527147687,-0.027095045439118337,0.0002,425,22,4.0,0.0003006392468307695,0.00028492499026810947,0.0002699049117538266,0.00025555695781775967,0.00024186041169826922,0.0002287931444300284,0.00021633443925139773,0.00020446276227659155,0.00019315744559378345,0.0001823972306524979,0.00017216260195240807,0.00016243225209322532,0.0001531878202065684,0.0001444089448021657,0.0001360767210023539,0.00012817318983948667,0.00012067973953477917,0.00011357913942688924,0.00010685378581953842,0.00010048779364169036,-0.019171767573489262,-0.018230450705125634,-0.01732699798861148,-0.01646043096442007,-0.015629839333755058,-0.014834207739800043,-0.014072589754938745,-0.01334396723850162,-0.01264736459255289,-0.011981746225719903,-0.011346176235127459,-0.010739580521792467,-0.010161063593834285,-0.00960958236932763,-0.009084172092990173,-0.00858391511371348,-0.008107836974993177,-0.007655037297646938,-0.007224577288291734,-0.006815620989937265,2345.0,292
113,166.54,-1.5099999999999998,185.70000000000002,205.25,7316,10.869957135421885,-0.6786901584269894,0.0027,56345,423,195.475,0.00355926835560183,0.003428927868309728,0.003303240099228333,0.0031820668860982337,0.0030652634219752173,0.00295270485339838,0.0028442562938213456,0.002739783150906838,0.0026391474294840123,0.0025422352273318793,0.0024489079430978222,0.002359049299793803,0.002272546252013452,0.002189271119668046,0.0021091170071541043,0.0020319665489099137,0.0019577128455849913,0.0018862532560892653,0.0018174839980233948,0.0017513069744401477,-4.114929251625007,-4.010526540672963,-3.9083697207623898,-3.8084290919668993,-3.7106766327249066,-3.615087318948482,-3.521641765068372,-3.4302959622172997,-3.3410119661140256,-3.253784216465026,-3.1685542289376425,-3.0853014055768275,-3.0040052759888476,-2.924615310080194,-2.847105555730965,-2.7714371714356907,-2.697580574284512,-2.6255038838191753,-2.555169518360247,-2.4865521166894418,2350.0,2350.0,119.26,-30.325000000000003,103.80000000000001,109.0,489,9.969287918580774,-0.4711348998910708,0.0021000000000000007,55641,390,106.4,0.003160771198107426,0.0030319492305697082,0.002907914449234994,0.0027885282838369108,0.0026736546565597763,0.002563155872548073,0.002456896758262772,0.0023547370664456224,0.002256549637147387,0.002162207481948286,0.0020715774784463292,0.0019845391249773137,0.001900961877077112,0.0018207293722705131,0.0017437233833239585,0.0016698288513028459,0.0015989331283994268,0.001530923809112128,0.0014657001136397785,0.0014031548228876645,-3.684093486441275,-3.5651603424442,-3.4493379599705953,-3.336595820194511,-3.226896195785205,-3.120199398618384,-3.0164650001682647,-2.915638900828603,-2.817677170143784,-2.7225427461181386,-2.630176174298021,-2.5405316863820255,-2.4535492731697905,-2.369182486208156,-2.287371155667968,-2.2080682568153263,-2.1312142242527576,-2.056749699226044,-1.9846286553670511,-1.9147910294787944,2350.0,704
114,12.600000000000001,-0.4,10.05,14.95,17,1.8605083261999562,-0.0668041540610731,0.0005,495,42,12.5,0.0005420441850922941,0.000518008149708038,0.0004949108545204695,0.00047272565639744357,0.00045142457993918583,0.00043098042246114687,0.0004113668139460458,0.0003925554814543375,0.0003745209853356357,0.00035723634717044206,0.00034067675680482523,0.000324816323837851,0.00030963066888212154,0.0002950946875746041,0.00028118503858642896,0.00026787865425870194,0.0002551531780303762,0.00024298564271774126,0.00023135544702235222,0.00022024140955423377,-0.028269051789423294,-0.027148630594775902,-0.02606513508881747,-0.025017867347453482,-0.02400604590697597,-0.02302889685437659,-0.022085664244221093,-0.021175476343537444,-0.020297576693757865,-0.01945111464367688,-0.018635315692716592,-0.01784933065722205,-0.017092361232089903,-0.016363557921932337,-0.01566212702271441,-0.014987277665992726,-0.014338231527859735,-0.013714152388281775,-0.013114312093188474,-0.012537932089328852,2355.0,2355.0,9.6,0.0,3.95,4.300000000000001,0,1.2349800852115986,-0.02808580432325236,0.0002,388,22,4.125,0.0003131976944459325,0.00029681557212057896,0.00028115408223783334,0.00026619170423458627,0.0002519063846406766,0.0002382760344588064,0.00022527919529835572,0.00021289370266686092,0.0002010982269595729,0.00018987121208624558,0.00017919181249936855,0.00016903897392950284,0.0001593924059406504,0.0001502320889912312,0.00014153806127126245,0.00013329151338226097,0.00012547348493541222,0.00011806562616456517,0.00011104999364519585,0.00010440933451150158,-0.018211374556376114,-0.0173157226425813,-0.01645595848558834,-0.015631231965982373,-0.01484064841839938,-0.014083294825151249,-0.013358273543397914,-0.012664634672896469,-0.012001454665675482,-0.011367784411637771,-0.010762700949085158,-0.010185249710215059,-0.009634508452158741,-0.009109554614936677,-0.008609453486609908,-0.008133326078729741,-0.007680270107037755,-0.007249406064515629,-0.006839863113161647,-0.006450801967501363,2355.0,107
115,166.85,0.6,129.0,150.15,64,4.340999467271603,-0.45789264604398916,0.0016,2516,267,139.575,0.0019899989611715796,0.0019314559196459413,0.0018744472862763928,0.0018189399186852029,0.0017649046268886082,0.0017123159556931,0.001661146562526028,0.0016113653988902854,0.00156294481690189,0.0015158576949225733,0.0014700711514770148,0.001425561660939323,0.0013822979194610951,0.0013402484544400295,0.0012993901349345194,0.0012596918974594473,0.001221126291195418,0.0011836679530974337,0.0011472846328519637,0.0011119581672103251,-0.17602723664398212,-0.17048921198257538,-0.165090672754431,-0.15982965610696453,-0.15470474517507427,-0.1497145914724909,-0.144857595517478,-0.14013180870217035,-0.1355353713842513,-0.1310663412012314,-0.1267226681951632,-0.1225024357850284,-0.11840329309876729,-0.11442296164057719,-0.11055932468989482,-0.10681024251092097,-0.10317308491487864,-0.09964571017951407,-0.09622562871723117,-0.09291085131243593,2360.0,2360.0,163.38,-4.155,81.39999999999999,84.25,263,3.909420221430001,-0.3341117576061814,0.0013000000000000002,2821,267,82.825,0.0018640309118467258,0.001799884556952236,0.0017376050065465165,0.0016771593625009018,0.0016185159301684848,0.0015616456572331572,0.0015065075054110366,0.001453066298395811,0.0014012919091754839,0.001351141438732384,0.0013025859590953814,0.0012555826045534957,0.0012100985546936727,0.0011660943033398041,0.001123534185687447,0.0010823802498727275,0.0010425981722406163,0.0010041507181313136,0.0009669995693073474,0.0009311122095567725,-0.16197147636987097,-0.15548996116898195,-0.14922651971820855,-0.14317706974052768,-0.1373372570549236,-0.13170302663296773,-0.12626942814270237,-0.12103171558254466,-0.11598543266430283,-0.11112552362971151,-0.10644741965135651,-0.10194602247647122,-0.097616422883533,-0.09345372377000061,-0.08945300379123111,-0.08560930002039502,-0.08191805631614812,-0.07837417168532479,-0.07497294123707476,-0.07170973027425198,2360.0,-305
116,12.99,-0.16,11.799999999999999,14.100000000000001,60,1.848637517624856,-0.06943952894564731,0.0005,709,42,12.95,0.0005647908296602111,0.0005397685676200581,0.0005157187032978072,0.0004926111163428004,0.0004704208533823362,0.00044911846464046334,0.000428677896513463,0.0004090695970848657,0.0003902685852263943,0.0003722471997313903,0.00035497880634949297,0.00033843828739499315,0.00032259872217998975,0.00030743625090146054,0.0002929265752182886,0.00027904475452533717,0.0002657685888030059,0.00025307389239781486,0.00024093897321719737,0.0002293429407496106,-0.037871389088042884,-0.03624737501573172,-0.03468384416778036,-0.03317910701536331,-0.03173177354432921,-0.030340141245129404,-0.029002728947052137,-0.027717807500860725,-0.02648390629786357,-0.02529941245785694,-0.024162721836548773,-0.023072347673599555,-0.02202665537588644,-0.02102420989309539,-0.020063536192514664,-0.019143104849313974,-0.01826156919506733,-0.017417421330520766,-0.01660933340285342,-0.0158360192690003,2365.0,2365.0,4.04,-0.935,4.1,4.4,234,1.2235651820058913,-0.029093908686661507,0.0002,520,22,4.25,0.00032619761114460744,0.0003091201739024996,0.0002927911824102125,0.0002771891871589105,0.0002622906203342268,0.00024807459642062213,0.00023451753872194558,0.00022159717172343107,0.00020929179278539323,0.00019757881997151117,0.00018643682597740963,0.00017584425693328853,0.00016577969885744892,0.00015622301452467013,0.0001471531052565922,0.00013855004921126124,0.00013039482160692728,0.0001226680534927027,0.00011535098654036346,0.00010842607034433627,-0.025333123769399887,-0.02408272137883749,-0.022882356457945008,-0.021730920415290456,-0.02062709478835245,-0.019569773677696745,-0.01855758367534932,-0.017589258989074704,-0.01666354202313869,-0.015779093883052653,-0.0149346300612585,-0.01412886094019239,-0.013360445176964218,-0.012628160724657,-0.01193068102279149,-0.011266726016345707,-0.01063510043033844,-0.010034553056632589,-0.009463853800575349,-0.008921870351898953,2365.0,189
117,197.26,1.75,147.3,155.7,4,4.288062670160284,-0.4831016070216354,0.0017,1016,280,151.5,0.0020464276939691217,0.0019869085132739883,0.0019289376496089972,0.0018724822914428785,0.001817528580971839,0.001764026316131151,0.001711963386608062,0.0016613048881009007,0.0016120335943892172,0.0015641018058509815,0.0015174909229198619,0.0014721681684815024,0.001428106800593909,0.0013852864821917166,0.0013436615370343574,0.0013032145285141183,0.001263912284832358,0.001225736180332504,0.0011886436196428818,0.0011526193777200433,-0.06419571043042538,-0.062046338643224175,-0.05996619121760105,-0.05795338595704136,-0.05600663627548563,-0.0541236635545852,-0.05230314314460616,-0.05054320641730192,-0.048842432978275285,-0.0471986485063165,-0.04561043574447532,-0.04407604103206775,-0.04259383769609948,-0.04116243699473032,-0.03977977967902213,-0.03844462279238692,-0.037155248645112104,-0.035910419686296935,-0.03470826831113427,-0.03354765805972271,2370.0,2370.0,118.07000000000001,-4.96,83.9,86.94999999999999,50,3.880956842457811,-0.34482007588767516,0.0013000000000000002,849,267,85.42500000000001,0.0019231579262424248,0.0018570812843066165,0.0017929178408593316,0.0017306333788269512,0.0016702025318338087,0.001611581788019123,0.0015547393372727925,0.0014996421615620648,0.0014462538677761927,0.0013945433430251342,0.0013444637492199263,0.0012959813244783902,0.0012490603085169028,0.0012036683050276054,0.0011597555893416711,0.001117294343710995,0.0010762433855227016,0.001036571519730245,0.0009982310289480267,0.0009611931850450617,-0.058735608832627406,-0.05682715742131972,-0.05497035560638963,-0.053164574988251445,-0.051409242603526195,-0.04970344612000854,-0.04804641658968656,-0.04643744470537392,-0.04487565926327264,-0.043360391707452095,-0.04189039866870914,-0.04046492215061592,-0.03908306003769013,-0.037744037122606766,-0.03644645791723633,-0.035189764012633074,-0.033972804501472,-0.03279479688453657,-0.031654476540219356,-0.030551051135618845,2370.0,167
118,218.36,1.3599999999999999,189.10000000000002,210.3,377,7.363050471993404,-0.6613068114480425,0.0026,16181,377,199.7,0.0030701697195656408,0.00297064721266338,0.002874189904966684,0.002780726531259603,0.002690190517018465,0.0026024980842587198,0.002517575415916795,0.0024353366917528874,0.00235573800522193,0.0022786701897592465,0.0022040756214591894,0.002131880607603165,0.0020620198643017673,0.001994420323336854,0.001929010006174181,0.0018657279546308025,0.0018045143265754682,0.001745292025762124,0.0016880078052006198,0.0016325960407181928,-1.1287988125175756,-1.0948269616732986,-1.061793063977614,-1.029678208930948,-0.9984695836898152,-0.9681446938136176,-0.9386875744156987,-0.910072243850643,-0.8822935961750145,-0.8553167045456239,-0.8291310207421958,-0.8037143333682344,-0.7790506133802172,-0.7551195241338738,-0.7319012280237656,-0.7093775437341099,-0.6875329330865476,-0.6663460347331155,-0.6457994832407922,-0.6258764244705275,2375.0,2375.0,138.82,-30.52,104.05000000000001,108.25,911,6.067447611653376,-0.45285159061362323,0.0019000000000000004,15353,346,106.15,0.002765563982265462,0.0026634687677606905,0.0025646054968575527,0.0024688920330362407,0.002376276535542843,0.002286692861730444,0.002200073165870009,0.0021163432073478816,0.002035445563208782,0.0019573107667980594,0.0018818569735845614,0.0018090196485243126,0.0017387338990815238,0.0016709260930447556,0.0016055309959295272,0.0015424762134230718,0.001481701755734477,0.0014231296696642914,0.0013666971637738001,0.0013123419201344078,-1.0266868072799085,-0.9906979672986194,-0.9557673153612178,-0.9218725401612149,-0.8890007358556318,-0.8571386022383942,-0.8262662979718494,-0.7963631620559308,-0.767415310725692,-0.7394026442622437,-0.7123010310933098,-0.6860914068953028,-0.6607557956724541,-0.6362713263415221,-0.6126172694151211,-0.5897733697883711,-0.567719056747884,-0.5464302774085628,-0.5258875033909438,-0.5060699839304844,2375.0,828
