,Expiration Date,ID,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Flag,Expiry,BDTE,Mid,2997_g,3007_g,3017_g,3027_g,3037_g,3047_g,3057_g,3067_g,3077_g,3087_g,3097_g,3107_g,3117_g,3127_g,3137_g,3147_g,3157_g,3167_g,3177_g,3187_g,2997_GEX,3007_GEX,3017_GEX,3027_GEX,3037_GEX,3047_GEX,3057_GEX,3067_GEX,3077_GEX,3087_GEX,3097_GEX,3107_GEX,3117_GEX,3127_GEX,3137_GEX,3147_GEX,3157_GEX,3167_GEX,3177_GEX,3187_GEX
8067,06/24/2020,SPXW200624P02580000,0.5,0.0,0.3,0.45,0,0.811945107934476,-0.005165527223241484,0.0001,104,2580.0,p,2020-06-24,2,0.375,0.00019971237996685431,0.00018044665539562743,0.00016275061742732078,0.00014653260382857525,0.00013170182167066002,0.0001181689124329921,0.00010584651266576373,9.464969252803712e-05,8.449656141440443e-05,7.530842116576508e-05,6.701005028642015e-05,5.9529988716278126e-05,5.280055448420029e-05,4.6757920868500946e-05,4.134211584183589e-05,3.649706425967736e-05,3.2170566210965035e-05,2.831397782898648e-05,2.488236311437575e-05,2.1834219710026304e-05,-0.006224795228710889,-0.0056430721648563775,-0.005106593572893558,-0.004612963594606612,-0.004159775697103462,-0.0037446310323065997,-0.0033651570078800925,-0.0030190223126282945,-0.002703957562510073,-0.002417761799842655,-0.0021583133076652494,-0.0019235806193913516,-0.001711625014603424,-0.0015206049929803454,-0.0013487782609167274,-0.0011945051167421283,-0.0010562497662913728,-0.0009325718249577619,-0.0008221331831894663,-0.0007236908454448798
8068,06/24/2020,SPXW200624P02590000,0.25,-0.375,0.3,0.5,60,0.8023626588227768,-0.005539511863089652,0.0001,99,2590.0,p,2020-06-24,2,0.4,0.00021510549785830335,0.00019439468479376387,0.00017535753737973891,0.0001578995223461277,0.00014192566122339656,0.00012734243992618133,0.00011405804523079155,0.00010198275557371517,9.102982700959217e-05,8.111560423351705e-05,7.216000907916964e-05,6.408668984381194e-05,5.682318227062666e-05,5.030105110215288e-05,4.4455945591437285e-05,3.922753150087388e-05,3.4559507477993634e-05,3.03995142947322e-05,2.669900467378028e-05,2.3413171956754297e-05,-0.006382244653105218,-0.005786993690030995,-0.005237631533719255,-0.0047318223560031125,-0.004267179508041008,-0.003841322903105237,-0.0034518868982782447,-0.0030965330023113853,-0.0027729778993142995,-0.0024789983156617845,-0.002212447526370065,-0.0019712617189127646,-0.0017534668054616787,-0.0015571847292846772,-0.0013806371830713537,-0.001222145512169176,-0.0010801332145694564,-0.0009531250915370271,-0.0008397451047011395,-0.0007387160123591418
8069,06/24/2020,SPXW200624P02600000,0.32,-0.33,0.35,0.5,269,0.7923762153481503,-0.005922564639640471,0.0001,2357,2600.0,p,2020-06-24,2,0.425,0.00023138894134078214,0.00020913851539461348,0.00018867261530886026,0.00016989306850234698,0.0001527015025537537,0.00013699973600012072,0.00012269116278496028,0.00010968122965415716,9.7877992377704e-05,8.719244382060509e-05,7.753932940168795e-05,6.883702163840155e-05,6.1008009200058666e-05,5.397890190383947e-05,4.768055478221456e-05,4.2048009518680374e-05,3.702067513655649e-05,3.2542054606565785e-05,2.8559761500179803e-05,2.5025354566388103e-05,-0.16345150530164498,-0.14822690187208074,-0.13416639858717616,-0.12121257123665163,-0.10930692698938027,-0.0983901827011211,-0.08840326470814508,-0.07928767249903002,-0.07098590630613821,-0.0634417365592908,-0.0566008337541114,-0.050410720802532054,-0.044821175074270574,-0.039784280587904224,-0.035254568312920925,-0.031189022759661175,-0.02754726577041985,-0.024291403911520845,-0.02138608919082699,-0.018798443239225693
8070,06/24/2020,SPXW200624P02610000,0.25,-0.425,0.35,0.55,90,0.7820231619169488,-0.006315384285610071,0.0001,571,2610.0,p,2020-06-24,2,0.45,0.00024865211667446374,0.00022475817207379123,0.0002027666257120586,0.00018257610090444132,0.00016408421732450051,0.0001471882260517532,0.00013178685698278514,0.00011778014008534399,0.00010507067882414844,9.356385555214786e-05,8.316874799962903e-05,7.3798185340479e-05,6.536904573195557e-05,5.780269207722455e-05,5.1024786618114604e-05,4.496544581122919e-05,3.955936939137317e-05,3.474548704307523e-05,3.0467349199092553e-05,2.667256762678427e-05,-0.042551513478749296,-0.03859091071761833,-0.03493074854805433,-0.031556763659695175,-0.02845428715362841,-0.02560835216492041,-0.023004015284572965,-0.020626329478543926,-0.018460571536162762,-0.016492285621309333,-0.014707453276881999,-0.013092513921798776,-0.011634428517705464,-0.010320768934964973,-0.009139697545960557,-0.008080007329969274,-0.007131157855525066,-0.006283224471275438,-0.005526981275955023,-0.004853812509816661
8071,06/24/2020,SPXW200624P02620000,0.5,-0.225,0.4,0.55,2,0.7713352475198305,-0.006718693915422347,0.0001,273,2620.0,p,2020-06-24,2,0.47500000000000003,0.0002669918819364625,0.0002413397837131015,0.00021771574321149956,0.00019601528400414736,0.00017613229097435124,0.00015795905805582322,0.00014138916926142997,0.0001263172344501129,0.00011263972643504871,0.0001002566452079634,8.907051207707184e-05,7.898836584807611e-05,6.9921176071297e-05,6.178443034965397e-05,5.449812712221558e-05,4.798709846154381e-05,4.218085741802824e-05,3.701364853503364e-05,3.2424425366883725e-05,2.8356528236628264e-05,-0.021844768495465683,-0.019811848318770586,-0.017931961245446267,-0.016198134625779126,-0.014603145857912558,-0.013139524122163347,-0.011799788648798824,-0.010576428354996947,-0.009461973563969606,-0.008449138800565636,-0.007530742562143478,-0.006699880078436249,-0.005949879548728554,-0.005274357644101946,-0.0046672250565592535,-0.004122720388836459,-0.0036354035955159236,-0.003200166740055327,-0.0028122385033630955,-0.002467162574880666
8072,06/24/2020,SPXW200624P02625000,0.4,-0.325,0.4,0.6,261,0.7682002809824208,-0.00706559895955472,0.0001,647,2625.0,p,2020-06-24,2,0.5,0.0002789225628241354,0.00025226852162774094,0.000227699816779392,0.00020511279563706353,0.00018440045046475007,0.000165454820955091,0.00014816800342210001,0.00013243257157569133,0.00011814366263074305,0.00010519818460785757,9.349719332085726e-05,8.29445440109211e-05,7.344900632144657e-05,6.492317405903947e-05,5.728464924636967e-05,5.0455543632033084e-05,4.4362869211500566e-05,3.8938388624565334e-05,3.41186454089204e-05,2.9844826610059272e-05,-0.05408473057472051,-0.04907957246138971,-0.04444698146535564,-0.04017070517585242,-0.03623356367357555,-0.0326179123124255,-0.029305838244049972,-0.026279244097365147,-0.023520264829487325,-0.021011117693724324,-0.018734584259140763,-0.016673752776252992,-0.014812453759945497,-0.013135055313785282,-0.011626715821175249,-0.010273298648907525,-0.009061466503115762,-0.007978666627277697,-0.007013152389229865,-0.006153970417684951
8073,06/24/2020,SPXW200624P02630000,0.7,-0.05,0.4,0.6,81,0.7603396548134822,-0.007133247965501743,0.0001,119,2630.0,p,2020-06-24,2,0.5,0.00028651319539108044,0.0002589773528960393,0.0002336036142303044,0.00021028472074746674,0.00018890998543241722,0.0001693676088265761,0.00015154581034515502,0.0001353329870390496,0.00012061989851375188,0.00010729952704124912,9.526855304642368e-05,8.442729571012109e-05,7.468016038902903e-05,6.59365129163092e-05,5.8110307121772564e-05,5.112038597987478e-05,4.489081190106603e-05,3.935059667004026e-05,3.443366508593115e-05,3.007882304340015e-05,-0.01021829255438611,-0.009267064311884841,-0.008386907039180658,-0.007574729011460723,-0.006827263546523188,-0.0061411509387254695,-0.005512978952479153,-0.004939288627860305,-0.004416654389949092,-0.003941680315718399,-0.003511055834538812,-0.0031215557324790195,-0.0027700589131979814,-0.0024535833630826565,-0.0021692751979479064,-0.0019144226706761247,-0.001686471488742819,-0.0014830177418828083,-0.001301809472338239,-0.0011407483875678635
8074,06/24/2020,SPXW200624P02640000,0.45,-0.35,0.45,0.6,93,0.749059819621467,-0.007559839020482295,0.0001,105,2640.0,p,2020-06-24,2,0.525,0.00030733185329978596,0.000277774276913334,0.0002505218810178178,0.0002254643227672659,0.00020248757781615723,0.00018147493507925105,0.00016230887300849872,0.00014487180677313916,0.00012904809776337345,0.00011472382155375271,0.00010178863862897458,9.013575053007372e-05,7.966292792094265e-05,7.027236792467306e-05,6.187157564063739e-05,5.437313099765362e-05,4.7694927729491354e-05,4.1760260804935e-05,3.6497679045677245e-05,3.184098235076149e-05,-0.009671272425564315,-0.00877030613212315,-0.007936157407822941,-0.007166045302673395,-0.00645702512519053,-0.005806018335458019,-0.005209871360263296,-0.004665379229418787,-0.004169350466587951,-0.0037186005899325636,-0.00331001384525631,-0.00294054365741786,-0.0026072481364605715,-0.002307287792254753,-0.0020379568942391346,-0.0017966785541209673,-0.0015810153118410442,-0.001388674832676906,-0.0012175078264452242,-0.0010655107128947072
8075,06/24/2020,SPXW200624P02650000,0.5,-0.325,0.5,0.65,1235,0.7415856191425453,-0.008285511401689982,0.0001,474,2650.0,p,2020-06-24,2,0.575,0.00033411719169151866,0.0003022669670116329,0.0002728528447626388,0.0002457660852606125,0.00022089250650836334,0.00019811411400283419,0.00017731061729975295,0.0001583610975686156,0.00014114512780771804,0.0001255440507108574,0.00011144189460132736,9.872612172223683e-05,8.728814060443568e-05,7.70242680747657e-05,6.783553385680818e-05,5.9628385562504604e-05,5.23146589936907e-05,4.5811736348877474e-05,4.004251014100291e-05,3.493535266629877e-05,-0.04746395319387541,-0.04308265488870866,-0.03901953934755697,-0.03526246875997563,-0.031798315703403635,-0.028613185634378535,-0.02569262760584534,-0.023021871247915545,-0.020585988661730115,-0.018370082567405355,-0.016359424955306734,-0.014539573653052917,-0.012896456164114833,-0.011416521609188157,-0.010086723304197465,-0.008894635091910573,-0.007828459738202065,-0.006877065451400821,-0.0060299935936316,-0.005277467128111224
8076,06/24/2020,SPXW200624P02660000,0.5,-0.375,0.5,0.7,17,0.7296061764167742,-0.00874106731008073,0.0001,454,2660.0,p,2020-06-24,2,0.6,0.00035790749475239636,0.00032373061120694047,0.0002921506236930327,0.0002630567541572759,0.00023633177637094605,0.00021185344589724764,0.0001894955481418492,0.00016913082712122218,0.0001506314606380954,0.00013387146280408047,0.00011872698379988833,0.0001050771014643459,9.280563928459884e-05,8.180075561359246e-05,7.195577189644808e-05,6.31696206454535e-05,5.534695812769996e-05,4.839841888371055e-05,4.2240513586921935e-05,3.679557381008891e-05,-0.0486982537844911,-0.04419499083462686,-0.04001639679835733,-0.03615078488546697,-0.032585378059670767,-0.029306492214060675,-0.02629967023640134,-0.023550080803847795,-0.021042582399007248,-0.018762058737699316,-0.016693465084802735,-0.014821944762937411,-0.013133093065314292,-0.011612909711288144,-0.010247926642337757,-0.009025283746174395,-0.007932757745135355,-0.006958811784253893,-0.006092594269620555,-0.0053239442154670025
8077,06/24/2020,SPXW200624P02670000,0.55,-0.375,0.55,0.75,48,0.7210118609735003,-0.009499622759784332,0.0001,323,2670.0,p,2020-06-24,2,0.65,0.0003877683063535642,0.00035100052642178525,0.00031697477975711763,0.0002855839609239297,0.00025671137438010305,0.0002302339274784515,0.00020602334060981775,0.00018394876288851947,0.0001638778224233306,0.00014567873130033604,0.00012922149794647453,0.00011437883418174977,0.00010102713665638419,8.904741388704451e-05,7.832582749056627e-05,6.87540047117352e-05,6.022952692141814e-05,5.265603897353088e-05,4.5943380211355134e-05,4.0007656632035093e-05,-0.03753717413677471,-0.03409131222929496,-0.03088890701002933,-0.027922143585850545,-0.025182127940953647,-0.022659185697966985,-0.020342971277488076,-0.01822271864166458,-0.0162873415249698,-0.014525640865829637,-0.012926427026229481,-0.011478613721027096,-0.010171321194141767,-0.008993975802160659,-0.007936372303064376,-0.0069887139463389305,-0.0061416711126566215,-0.0053864021163622655,-0.004714576441486651,-0.004118392174467355
8078,06/24/2020,SPXW200624P02675000,0.6,-0.375,0.6,0.8,351,0.7198743157656192,-0.010171028060662612,0.0002,106,2675.0,p,2020-06-24,2,0.7,0.0004074576720469736,0.0003692718886227908,0.0003338765930394061,0.00030117036420307386,0.000271041384891646,0.00024336963555526836,0.00021802944338844554,0.00019489094560398712,0.0001738225086089784,0.00015469207914620142,0.00013736861648183663,0.00012172344354688391,0.00010763106295108571,9.497010400316697e-05,8.362417536211808e-05,7.348199437817726e-05,6.44383008063798e-05,5.639356287501229e-05,4.92545498831376e-05,4.2934223398738425e-05,-0.012944196817122664,-0.011770246032340559,-0.010677440220718813,-0.009663412539892668,-0.008725418470708846,-0.007860401163091169,-0.007065069689447867,-0.006335943619774741,-0.005669429705292162,-0.005061865152237832,-0.004509564415589029,-0.004008864234461784,-0.0035561518461164616,-0.003147898061309773,-0.002780687803976223,-0.0024512270648661127,-0.0021563761858448545,-0.0018931431844267372,-0.0016587060727745182,-0.001450412521700861
8079,06/24/2020,SPXW200624P02680000,0.93,-0.045,0.6,0.8,12,0.7118126990609359,-0.010276898210798135,0.0002,135,2680.0,p,2020-06-24,2,0.7,0.00041935490191491454,0.00037983336476088425,0.00034320594810566263,0.0003093695477573988,0.00027820979076054186,0.0002496027695642056,0.00022341889005517146,0.00019952332230843695,0.00017777928462692216,0.00015804917374850902,0.000140196494413658,0.00012408679528341793,0.00010958914775649475,9.657665500650836e-05,8.492774872248532e-05,7.45261807821862e-05,6.526187479316548e-05,5.703092137432364e-05,4.9736033624903087e-05,4.3286238760043005e-05,-0.01696688965402648,-0.015419145525785716,-0.013978606663369586,-0.012642231884332222,-0.011406462316286834,-0.010267285124638814,-0.009220385883131899,-0.008261163398519676,-0.007384862593760033,-0.006586620291382238,-0.005861545333187834,-0.005204758584765323,-0.00461145654301942,-0.004076935202772247,-0.0035966476945228916,-0.0031662075274407897,-0.002781428472747316,-0.0024383285278985205,-0.002133153614155281,-0.00186236877953147
8080,06/24/2020,SPXW200624P02690000,0.5,-0.525,0.65,0.85,25,0.7020730779246531,-0.01107483912444196,0.0002,2446,2690.0,p,2020-06-24,2,0.75,0.0004528751640364703,0.00041041865017632517,0.0003710152096658703,0.00033456740933246465,0.0003009635940465216,0.00027008081326940214,0.00024178750779313418,0.0002159458878381315,0.00019241436444161764,0.00017104964999958838,0.00015170803613351325,0.00013424792499883154,0.00011853028669683852,0.00010441983333553395,9.178657556230263e-05,8.050578537144304e-05,7.045900862756582e-05,6.153425713417704e-05,5.3626299789666376e-05,4.66367305884674e-05,-0.33198747557459196,-0.3018679243122193,-0.27379371629764826,-0.24771511505287602,-0.2235708660301774,-0.20129020382259497,-0.1807947230097553,-0.16200005689468977,-0.1448176312500253,-0.1291562039316192,-0.11492281212168298,-0.10202469090679699,-0.09036964782888757,-0.07986699228831651,-0.07042877565202554,-0.061969827425537576,-0.05440860147202531,-0.0476674015273274,-0.04167268653401096,-0.036355206290279996
8081,06/24/2020,SPXW200624P02700000,0.8,-0.3,0.7,0.95,268,0.6947382508076649,-0.012182131685761766,0.0002,2420,2700.0,p,2020-06-24,2,0.825,0.0004923475982465675,0.0004467448722067502,0.000404330466885483,0.00036501704769875687,0.0003287006067331788,0.0002952641842135506,0.00026457839918947457,0.00023650625902149613,0.00021090438062643102,0.00018762690179308095,0.000166525496725356,0.00014745301646357234,0.00013026361433965405,0.00011481548933822694,0.00010097067848491292,8.859657396609322e-05,7.756687570026344e-05,6.77613787303244e-05,5.9067014890334946e-05,5.137751668549129e-05,-0.357086911970681,-0.32509356303561887,-0.2952073344996275,-0.26738739801896116,-0.24157982572097667,-0.21772013257028267,-0.19573351224997815,-0.17553825653338073,-0.15704657256338184,-0.1401674274921283,-0.12480653013273944,-0.11086903836086126,-0.09825966798700181,-0.08688478450887382,-0.07665229445453559,-0.06747284722165348,-0.05926062763374706,-0.051933269318222834,-0.04541272932619577,-0.03962511525375189
8082,06/24/2020,SPXW200624P02710000,0.75,-0.4,0.8,1.0,14,0.6865779012460231,-0.013314194606611762,0.0002,637,2710.0,p,2020-06-24,2,0.9,0.0005338760589168601,0.0004849542589724365,0.0004393572083927211,0.00039701230747368754,0.0003578244411883702,0.0003216828825536311,0.0002884623540033715,0.00025802687098064325,0.0002302322044123173,0.00020492916474879053,0.0001819653938639476,0.0001611876276896851,0.0001424438100805503,0.0001255840276215281,0.00011046243253431953,9.693801317212092e-05,8.487576641513783e-05,7.414683256268262e-05,6.462952228947216e-05,5.620935827899132e-05,-0.10192169114415295,-0.09289099999370842,-0.08443694244481746,-0.07655187342584568,-0.0692236071365344,-0.06243668523807621,-0.056172533811195136,-0.05041016792705921,-0.04512664020261581,-0.04029766032161519,-0.035897932739546334,-0.031901594403068945,-0.028282631578542494,-0.02501506990352942,-0.022073365459792212,-0.01943257217873473,-0.01706859301427399,-0.01495822629284721,-0.0130793931103797,-0.011411168621998756
